probeID,logFC,AveExpr,t,P.Value,adj.P.Val,B,UCSC_RefGene_Name
cg15008124,-0.10558029463844754,0.46252874360467106,-4.394456277973625,1.2911900741035885e-5,0.0022858579344429944,0.9083451362294603,RBM19;RBM19;RBM19
cg21063716,-0.09180935236603874,0.2776797907565575,-4.394007263157556,1.2937860044348967e-5,0.0022858579344429944,0.906425191741798,ASCL2
cg25360385,-0.11877281603797507,0.5767361503671441,-4.393952310100642,1.294104052113616e-5,0.0022858579344429944,0.906190230434607,GALNT6
cg25575115,0.0779634581563754,0.785100774918792,4.39360163735391,1.2961353758594562e-5,0.0022858579344429944,0.9046909337256253,PCCA;PCCA
cg16581738,-0.12114771064732854,0.34584945296056413,-4.393589273553114,1.2962070506184737e-5,0.0022858579344429944,0.9046380745194096,PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B
cg21406518,-0.06251240738882963,0.20477160278699777,-4.39348714797689,1.2967992324632697e-5,0.0022858579344429944,0.904201460359225,MYT1
cg04139184,-0.08476089230032718,0.4926913033300904,-4.393457079339298,1.2969736367196374e-5,0.0022858579344429944,0.904072910714655,SLC25A18
cg25027584,0.09335996901008503,0.6388576170491855,4.392900451124064,1.3002062478485263e-5,0.002289562081448354,0.9016933599445185,ELFN1
cg17763354,-0.12418116707192778,0.4140754142671005,-4.392751195813426,1.3010743551403819e-5,0.002290117475278851,0.9010553512206041,RGR;RGR;RGR
cg01638311,0.07295163592820586,0.8353078478919538,4.3925581864178245,1.3021977692193223e-5,0.0022907452553841473,0.9002303410446011,PACS1
cg01113900,-0.11628750801211185,0.4187713126191368,-4.392446191860568,1.3028500604042641e-5,0.0022907452553841473,0.8997516409207922,MITF;MITF;MITF
cg17670650,-0.08205241436222022,0.3515351372923296,-4.3922188778372755,1.3041749688298907e-5,0.0022907452553841473,0.8987800643845585,PTPRU;PTPRU;PTPRU
cg09375620,-0.07648513149587927,0.20776851553276715,-4.39221538962241,1.3041953100559204e-5,0.0022907452553841473,0.8987651555652771,FNDC1
cg19867991,-0.06879205839105912,0.4047152791844669,-4.392054909732698,1.305131462875214e-5,0.0022914182033264008,0.8980792679134542,CALR
cg26418433,-0.004179382219557635,0.03343897842107037,-4.391091889963266,1.3107627101377948e-5,0.002300330263159867,0.8939638387044511,VPS52;RPS18
cg05035315,-0.09929123340644858,0.4021300797720743,-4.390153265087704,1.3162736606031754e-5,0.002307070261855426,0.8899534799449125,OPCML;OPCML
cg14076360,-0.12442300879940954,0.502671772849209,-4.389928030927014,1.3175993706232361e-5,0.002308162579028621,0.888991267240101,IPO11;IPO11
cg09480054,-0.1071964532101346,0.3588062981032332,-4.389819807980495,1.318236816113944e-5,0.002308162579028621,0.8885289494437192,HAAO
cg23222057,-0.1083852212066278,0.44412239696548694,-4.389751358921295,1.3186401410921665e-5,0.002308162579028621,0.8882365473411813,FHIT;FHIT
cg04193015,-0.10023378905326341,0.5120811447078664,-4.389509440609021,1.3200665511326683e-5,0.002308359260545728,0.8872031501921995,ACACA;ACACA;ACACA;ACACA;ACACA
cg17681034,-0.0028928085211029422,0.04247719975857307,-4.389419379904042,1.3205979480161181e-5,0.002308359260545728,0.8868184535862387,RNF121;LOC100133315;RNF121;RNF121
cg13715001,0.08392029886067853,0.8494382074758667,4.3893667032406345,1.3209088577764715e-5,0.002308359260545728,0.8865934473240191,NKD2
cg11672277,-0.05454858281858971,0.19217551156688087,-4.389153941620894,1.3221653380635604e-5,0.0023094902922454795,0.8856846705089687,MAPRE2
cg16692923,-0.01031254809532943,0.04006765304615327,-4.389068399942044,1.3226708331218e-5,0.0023094902922454795,0.8853193047964343,NR3C2;NR3C2
cg06658625,0.06338931229377942,0.7688961736602439,4.388526099143934,1.3258797758074345e-5,0.0023141181790519434,0.8830031854199341,SERPIND1;PI4KA
cg14038009,0.06100358098811354,0.506295820690441,4.388307873204359,1.3271731778392694e-5,0.0023154002963023668,0.882071237710722,RGS7
cg23342234,0.04507555305985178,0.5608919056136081,4.388181078398064,1.3279252312274533e-5,0.002315737289280047,0.8815297725464699,CAPS;CAPS;CAPS;CAPS
cg00188321,-0.09151537388898479,0.7384740895560034,-4.387417272229962,1.3324641941769232e-5,0.002322675122154974,0.8782683233900652,KIFC1
cg27278787,0.10834463317392862,0.6319817322944506,4.386904569348775,1.3355192773778643e-5,0.002327021593713756,0.8760793848475839,DLGAP1;DLGAP1
cg25881535,-0.08801117646224577,0.5182501952706604,-4.38652899654776,1.337761481368817e-5,0.0023299486380738226,0.8744760640148321,KRT7
cg11841231,0.007218001572632526,0.9162580621960957,4.386194449141007,1.3397617905112538e-5,0.0023316065401116615,0.8730479897789127,PARD3B;PARD3B;PARD3B
cg04939569,-0.10383563335855517,0.748236111290859,-4.386132447230886,1.3401328232002405e-5,0.0023316065401116615,0.872783335053839,KIAA1549;KIAA1549
cg05780637,0.052955399308119544,0.9450523993463842,4.386049096868792,1.3406317643980012e-5,0.0023316065401116615,0.8724275601742519,HDAC4
cg08035351,0.09190531545487785,0.5234629018433372,4.385993567568883,1.3409642653069517e-5,0.0023316065401116615,0.8721905409914399,CPA5;CPA5;CPA5
cg20786514,-0.005136508210669584,0.03781849712023091,-4.3858397596667595,1.3418856550684926e-5,0.0023322299150560174,0.8715340478964748,WDR35;WDR35
cg04589761,0.07371054853056058,0.5844858181901053,4.385463132399992,1.3441444057971511e-5,0.00233517615857451,0.8699265941740801,DGKG;DGKG;DGKG
cg00206463,-0.07053143041293608,0.443277197485987,-4.3852039391813795,1.3457009791909091e-5,0.0023359274297079786,0.8688204273398945,TRIM26
cg05749728,0.08750458351143736,0.4329385291399454,4.384922074299533,1.3473956623108928e-5,0.0023359274297079786,0.8676175740127423,CTBP2;CTBP2
cg03989507,-0.07861874700336666,0.24672221429340171,-4.384607744491203,1.3492879438301581e-5,0.0023374625734210626,0.8662762632840835,CNTNAP1
cg16888838,-0.11275988104097867,0.6312400361769782,-4.384069287645783,1.352535387060102e-5,0.0023401276816270933,0.8639787667786525,KIAA1549;KIAA1549
cg09526129,-0.08499282363718541,0.3887059473111415,-4.384051579110922,1.3526423143749503e-5,0.0023401276816270933,0.8639032122360053,C7orf50;C7orf50;C7orf50
cg04018879,0.02505478795029248,0.8825506067407317,4.383800497034278,1.3541592629792065e-5,0.0023405071429231173,0.8628319862669365,KIAA0562
cg16875057,-0.09861087190697837,0.4355298765238042,-4.383665262194119,1.3549769775640403e-5,0.0023405071429231173,0.8622550392844932,STK39
cg09545109,-0.07194545513786632,0.45702612017886624,-4.38356107256228,1.3556072952994367e-5,0.0023405071429231173,0.8618105506911533,TUSC4;CYB561D2
cg26923045,0.08545774421979258,0.5795580838814166,4.383059934667487,1.3586429563149769e-5,0.002343659099643335,0.8596727606474577,KIAA0556
cg12368541,-0.06005743823482651,0.512861834570165,-4.382826653231591,1.360058282860299e-5,0.002345124216445071,0.8586776906450346,TBX10
cg10530568,-0.09920786319851138,0.5328072460568659,-4.382626232807129,1.3612753661047657e-5,0.0023462464291542392,0.8578228303534949,LRRC27;LRRC27;LRRC27;LRRC27;LRRC27
cg18594551,0.08534396790075899,0.6282807097466659,4.381884709455512,1.3657874376002805e-5,0.0023530444733159592,0.8546603056001008,KRTAP23-1
cg06704455,-0.07465515369283393,0.325156142416536,-4.381732361682833,1.3667162224887405e-5,0.0023536659734293315,0.8540106197781459,ELFN2
cg12142501,-0.09282867313709214,0.46961603773579996,-4.381390371076685,1.368803360386335e-5,0.002356280965348051,0.8525522813283288,MIR596
cg09177567,-0.12143535391738114,0.4492254520884406,-4.381246045779182,1.3696850786758632e-5,0.0023568196176243796,0.8519368723128178,MIR596
cg08211837,0.07552276805266622,0.7304083939071283,4.380796899128534,1.3724325001141714e-5,0.0023571353566663083,0.8500218149577954,GOLGA7B
cg25540032,-0.0828892595587305,0.6468910118768433,-4.380731210615412,1.372834756825039e-5,0.0023571353566663083,0.8497417498809909,VWA3B
cg08228672,0.06072807696206439,0.6071540769955966,4.38065821915398,1.3732818668000019e-5,0.0023571353566663083,0.8494305531013548,GJC2;GJC2
cg11370748,-0.03893680877006134,0.8147147923822381,-4.3805152451394935,1.374158059075822e-5,0.0023576626127858034,0.8488210021145264,FBXO5;FBXO5
cg12350342,0.031876887416265376,0.8303990903230073,4.379508645928864,1.380341977291537e-5,0.002365897474328205,0.8445300298865774,AMBRA1
cg21691753,-0.0575080551031103,0.4750847369426764,-4.378191447344016,1.3884742160974056e-5,0.002374513540946947,0.8389164284023103,GRK1
cg02421172,-0.10061246424042974,0.28962602686902156,-4.378185399397766,1.3885116608648368e-5,0.002374513540946947,0.8388906571050789,MAD1L1;MAD1L1;MAD1L1
cg17697633,-0.08295310661853975,0.17949967064163821,-4.378176914691267,1.3885641940205511e-5,0.002374513540946947,0.8388545024268517,TFAP2A
cg01427300,-0.08694817787439979,0.7230769637180036,-4.377838467017367,1.39066124674967e-5,0.0023771185407776073,0.8374123772395201,CAB39L;CAB39L
cg23060465,0.0693116074038771,0.879648943717368,4.377421592699808,1.3932483993659337e-5,0.0023795775269384906,0.8356362208942549,EIF2C2;EIF2C2
cg19478698,-0.0899212537795544,0.5966692880576776,-4.3769882816821095,1.3959424356945447e-5,0.002383196409220668,0.8337902027768571,MUC4;MUC4;MUC4
cg20156545,-0.09549874636965411,0.40072650411398936,-4.376671949671143,1.3979123191264545e-5,0.0023855765233461728,0.8324426547542743,ADAMTS5
cg22122808,0.10079575943566133,0.6250778905831643,4.376081993257093,1.401593235632e-5,0.0023908734014736147,0.8299297352626809,CYB561;CYB561;CYB561
cg03531326,-0.09604802194659107,0.4259309490567677,-4.375363366811196,1.4060894805182311e-5,0.0023949990409570855,0.8268691778877315,FBXO17;FBXO17
cg17393940,-0.05998141636327259,0.5696725236921,-4.375325963983927,1.4063238766362786e-5,0.0023949990409570855,0.8267098960231412,PLXDC2
cg01719210,-0.007811312923407823,0.06607971639236182,-4.3750236642708655,1.4082197004635893e-5,0.002395633858031765,0.8254225843329301,VAX2
cg14446712,0.11869545945451465,0.6115647392892454,4.375014005686396,1.4082803129714194e-5,0.002395633858031765,0.8253814556464931,SDPR
cg00688820,-0.10886828168265228,0.3885062343725343,-4.374715968591286,1.4101518728438443e-5,0.002397417587903776,0.8241123807410577,KIAA1549;KIAA1549
cg02866149,0.09225490721905927,0.4431991895937047,4.374638768340479,1.4106370486694432e-5,0.002397417587903776,0.8237836668499465,C20orf117
cg21078322,-0.10031605450499492,0.38751810771957473,-4.374303492204799,1.4127459905411082e-5,0.00239903376004408,0.8223561453655304,SGK1;SGK1;SGK1;SGK1
cg15643428,-0.12517820400742585,0.5456813464005175,-4.374109518035654,1.41396749572179e-5,0.002399581563118939,0.8215302993063975,NFATC1;NFATC1;NFATC1;NFATC1;NFATC1
cg25502144,-0.07090393489851858,0.10533583588813922,-4.374068355843538,1.4142268344342152e-5,0.002399581563118939,0.8213550555021829,NCRNA00028
cg23661824,0.054208306323971,0.6935177879562999,4.373353292239643,1.418739290687957e-5,0.0024056484935391807,0.818310994190167,CRTC1;CRTC1
cg02613380,0.1130140170068491,0.6034310909078572,4.373317796699799,1.4189636458047661e-5,0.0024056484935391807,0.818159900156493,UBTD1
cg01619045,-0.09337297038054593,0.5968821061307663,-4.373079250585767,1.420472293873865e-5,0.002407221237648943,0.8171445098204391,ZNF100
cg21926094,-0.0780159035689027,0.33050932771767866,-4.372692429199256,1.4229219453568067e-5,0.0024103867271008427,0.8154980852800708,ZNF232
cg27520905,0.0773810302458553,0.4074260950629454,4.3725446646946695,1.4238587696410134e-5,0.002410987993080939,0.8148691927955465,DPP6;DPP6
cg21055546,-0.07244272990190448,0.7075266642842444,-4.372098790437907,1.4266891791037777e-5,0.002412822562921448,0.8129716532353406,PSD3;PSD3
cg13614181,-0.0889042994591438,0.22701998623142997,-4.371817959033872,1.4284746561300357e-5,0.002413388535826475,0.8117765923675684,C13orf15
cg21491340,0.08310681157112831,0.8055870377138467,4.371710519841136,1.4291583004421e-5,0.002413388535826475,0.8113194106257158,KCNN1
cg05116382,-0.0938226841836085,0.4138126846045283,-4.37166940398487,1.4294200067049234e-5,0.002413388535826475,0.811144454758356,ACTN3
cg06800231,-0.06381472866861895,0.1760960143616429,-4.371559153075672,1.4301219901455366e-5,0.002413388535826475,0.8106753236289901,C14orf165
cg10712561,0.07617177204959358,0.7851628942831481,4.3712840761024685,1.4318748818756677e-5,0.0024138839551682326,0.8095048861169811,RUNDC3A;RUNDC3A;RUNDC3A
cg12670073,-0.08889303021166384,0.6741402052075206,-4.371267998007793,1.4319774009107185e-5,0.0024138839551682326,0.8094364768530333,PMEPA1
cg15877399,-0.10136995217809808,0.51257611545084,-4.370637463585198,1.4360034257119685e-5,0.0024180689894187377,0.8067538590674648,MED13L
cg09331409,-0.10727025544737556,0.35536121548579835,-4.370562602797943,1.436482137128825e-5,0.0024180689894187377,0.8064353870414873,MAP6;MAP6
cg26453130,-0.049670805558700126,0.4265326013070112,-4.370538572445561,1.4366358360844826e-5,0.0024180689894187377,0.8063331584446249,NCRNA00171
cg16115627,0.08304139269697886,0.8793271204463838,4.370513780452635,1.436794422992659e-5,0.0024180689894187377,0.8062276902751009,DPP6;DPP6;DPP6
cg18539086,0.08666176163445943,0.4970867212354682,4.370298595699187,1.4381715980777247e-5,0.002419404022758891,0.8053122917559321,BRSK2
cg10658779,-0.08544975339979421,0.7361554354318357,-4.369362876914508,1.444174851701672e-5,0.00242654756256419,0.8013322278463679,C10orf11
cg03182000,0.06174551512257909,0.6790748817870496,4.368912227085019,1.4470746057490086e-5,0.002428562292364423,0.799415683656088,VGLL4;VGLL4;VGLL4;VGLL4
cg02320501,0.10342253919258183,0.25765789642262776,4.368903270671428,1.4471322931006193e-5,0.002428562292364423,0.7993775953031932,SSH2
cg19706534,0.055390871746000214,0.7158286328237852,4.368767097640121,1.4480096405831154e-5,0.0024290508280461983,0.7987985102657174,SCTR
cg24739407,0.0795836963179618,0.7289129600743804,4.368557078845961,1.4493637647259628e-5,0.002429442573602154,0.7979054245423232,SPAG16
cg11841522,-0.09407551390693125,0.5445317976497916,-4.368280365558664,1.4511497584462463e-5,0.0024309501766261433,0.7967287884957912,SPEG
cg26511972,-0.07265454377719616,0.6564972526406936,-4.368227892705253,1.451488671752544e-5,0.0024309501766261433,0.7965056721640824,HLA-G
cg04785187,-0.07230310455215136,0.2456482270581725,-4.367852281869459,1.4539168886214459e-5,0.0024327130396026024,0.7949086362133357,CCDC85C
cg06807837,0.09041876398352822,0.6131447024738265,4.36779266956048,1.4543026219926983e-5,0.0024327130396026024,0.7946551863344364,ARHGEF10
cg18341059,0.03885128241560282,0.17485575820387206,4.367490586123756,1.4562588174292964e-5,0.0024350022587075943,0.7933708875448158,AHNAK;AHNAK
cg14356550,0.09045134969355828,0.6148482528981223,4.367222330946387,1.4579980598702682e-5,0.0024357987659354,0.7922304789308257,KLHDC7A
cg01122302,0.09046012410705218,0.8023811140218984,4.367221729422125,1.4580019621051604e-5,0.0024357987659354,0.7922279218002792,RUNDC3A;RUNDC3A;RUNDC3A
cg05501407,-0.07574283837630302,0.5678132881444227,-4.367145159356468,1.458498772348098e-5,0.0024357987659354,0.7919024186880019,F13A1
cg00428179,-0.10835801357228758,0.6143684753918331,-4.366260125897483,1.4642528982068323e-5,0.0024434388526279097,0.7881404891949266,ZNF438;ZNF438;ZNF438;ZNF438;ZNF438;ZNF438;ZNF438
cg11247615,-0.11224037626851202,0.4897778236210158,-4.3654971957485085,1.4692305650670415e-5,0.0024488041663164625,0.7848981508943318,MUC6
cg20893838,-0.040197220450627236,0.7916985923182924,-4.365412988523628,1.4697809572046636e-5,0.0024488041663164625,0.784540315658024,RREB1;RREB1;RREB1;RREB1
cg04955333,0.07579169055366297,0.5969318566980297,4.365306404517191,1.4704778901882852e-5,0.0024488041663164625,0.7840874005317069,IQCE;IQCE
cg11177059,-0.043677583928817765,0.4953687462669798,-4.365304478050902,1.4704904898982174e-5,0.0024488041663164625,0.784079214355291,NTRK1
cg08418375,-0.0877622188264836,0.6558577858074051,-4.365224425954539,1.471014147621348e-5,0.0024488041663164625,0.7837390502036836,PANK4
cg10401733,-0.04630085158291658,0.3788290950546601,-4.365008820598717,1.472425408345138e-5,0.002449636171992217,0.7828229109614089,PKM2;PKM2;PKM2
cg09512548,0.08384662065713644,0.5464638037821101,4.364901368766965,1.4731292252550348e-5,0.002449636171992217,0.7823663480969465,FYN;FYN;FYN
cg03402161,-0.05029688363426177,0.19213529384953354,-4.3648772025338545,1.4732875600295901e-5,0.002449636171992217,0.782263667227685,GALNT9
cg09258240,-0.07545010861140894,0.28479359572437885,-4.3641096297872535,1.4783250915747768e-5,0.002455390260445976,0.7790025762474677,DEGS2
cg25053413,0.09954278248223491,0.667289150436469,4.364079063741873,1.478526035022194e-5,0.002455390260445976,0.7788727253035699,C14orf182
cg16780771,0.09931431626882992,0.608969208935369,4.363605240113587,1.4816443272409958e-5,0.002459583007895314,0.7768599334609689,CMIP;CMIP
cg12376916,0.06186221498481814,0.7334854971711685,4.36320198261594,1.4843031648098237e-5,0.0024630099912820442,0.7751470675286765,CCNJL
cg07323399,-0.013308566461139426,0.9076161310774506,-4.362488177712474,1.48902074820865e-5,0.002468947985084972,0.7721154952199427,SOD3
cg10338518,-0.11361269771568794,0.45330464328077436,-4.362402087249536,1.4895906930798689e-5,0.002468947985084972,0.7717498955141036,AFF1
cg00343747,-0.11613699322767218,0.4456168511511759,-4.362390226979208,1.4896692279893398e-5,0.002468947985084972,0.7716995291295827,PSD3;PSD3
cg15388974,0.05815206663969741,0.7842151964617152,4.361884101870721,1.4930243160515858e-5,0.002472360721330932,0.769550314865521,PRKD1
cg00631482,0.12835680399743066,0.39045956987623626,4.361678167141402,1.4943915169811346e-5,0.002472360721330932,0.7686758991817015,RAP1GAP;RAP1GAP;RAP1GAP
cg20209891,-0.052808148458795556,0.6751896141742846,-4.361598100812714,1.4949234003832718e-5,0.002472360721330932,0.768335941538357,MPPED1
cg16402835,0.1045184282074198,0.655398447799004,4.361382972617569,1.4963534006613528e-5,0.0024731015149462633,0.7674225471374818,PTPN14
cg13521002,-0.075109008055181,0.28224943270493924,-4.360639491624966,1.5013055400974876e-5,0.002477333508608895,0.7642661925022747,PEBP4
cg00562118,-0.0859775542880189,0.40853009309523025,-4.360361796243864,1.5031592132178712e-5,0.0024784182419449216,0.7630874022346728,PDE6B;PDE6B
cg11137578,-0.0873853384880256,0.3095205804886357,-4.360225351093462,1.5040708134787999e-5,0.002478490786264233,0.7625082316370158,RNU5E;RNU5D;ACOT12
cg00760935,-0.07680737798533108,0.3686363504845116,-4.360176165909851,1.5043995528978379e-5,0.002478490786264233,0.7622994588131924,DCHS2;DCHS2
cg13871900,0.05802408710068219,0.6197377677976766,4.359820224873322,1.5067806061486855e-5,0.002481205155583203,0.7607886877137346,SLC38A10;SLC38A10
cg10527300,-0.10591645029818564,0.3245092119040334,-4.359750898898282,1.5072447782893293e-5,0.002481205155583203,0.7604944511876361,COL4A1
cg23729881,0.0705950942635038,0.5439674474422928,4.3592463182527625,1.510627317454346e-5,0.0024819359457810843,0.7583530197162194,IQSEC1
cg13316625,-0.10752726180525385,0.4584760082639887,-4.359245888530746,1.5106302012555182e-5,0.0024819359457810843,0.7583511960832539,NOS1
cg05806819,0.0698012758987877,0.6805496961610259,4.358856094408629,1.5132482199903332e-5,0.0024819359457810843,0.7566970770842012,OPCML;OPCML
cg25243455,-0.0895527270890598,0.2158541283158355,-4.358745449294845,1.5139921480566106e-5,0.0024819359457810843,0.7562275721601512,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839
cg07235053,0.08448998761838011,0.7860403969924509,4.3582990972977536,1.5169967685856935e-5,0.0024819359457810843,0.7543336628540906,FUT4
cg07873848,0.04813817062396508,0.7524250196634616,4.358248522771079,1.517337570406798e-5,0.0024819359457810843,0.7541190824136628,SGPP2
cg26633077,-0.08676360906128089,0.7066139276404174,-4.3582400545500315,1.517394641564221e-5,0.0024819359457810843,0.754083153199911,RPTOR;RPTOR
cg25750004,0.06608937121391889,0.6897648669915379,4.358170943259499,1.517860490381273e-5,0.0024819359457810843,0.7537899282794118,TBC1D16
cg26706163,-0.0709415319562216,0.2855866763914651,-4.3581403372419905,1.5180668357451286e-5,0.0024819359457810843,0.7536600746767697,MZF1;MZF1;LOC100131691
cg04548002,-0.06691251254982994,0.32878657027402575,-4.3580425584733495,1.5187262385324861e-5,0.0024819359457810843,0.753245229828627,DEGS2
cg18008467,-0.10240339003829535,0.6746134855279626,-4.357950892032922,1.5193446694177373e-5,0.0024819359457810843,0.7528563256706722,AGAP1;AGAP1
cg08504583,-0.09070576521683887,0.45616144232391087,-4.357940005853999,1.5194181293930145e-5,0.0024819359457810843,0.7528101404673286,SLAIN1;SLAIN1
cg20443278,0.08188978346762565,0.5327266471714982,4.357781638040108,1.5204871798799593e-5,0.0024819359457810843,0.7521382687716969,TBC1D16
cg09739413,-0.09643326402421626,0.7169197225167943,-4.357719373672365,1.520907687809312e-5,0.0024819359457810843,0.7518741199852617,HLA-DQB2
cg17153426,0.08750265069761792,0.49470348964569477,4.3576509305445,1.5213700527596738e-5,0.0024819359457810843,0.7515837626965354,GGT5;GGT5;GGT5;GGT5;GGT5;GGT5
cg11205610,0.07469016489533059,0.5293951692213795,4.357530645847611,1.5221829569268861e-5,0.0024819359457810843,0.7510734875960452,ZC3H3
cg19639479,-0.06694062852639948,0.8485957291646284,-4.357277949182528,1.5238920754812593e-5,0.002482066995839722,0.7500015340901189,VWA1;VWA1
cg25820858,-0.04894761220241414,0.1830468220437311,-4.357155509750829,1.5247208561861147e-5,0.002482359383718804,0.7494821602380597,VSIG8;C1orf204
cg09473585,-0.0706454917315471,0.6765214111429495,-4.357047982360959,1.5254490539170746e-5,0.002482569474647566,0.7490260529077108,C3orf14
cg06830044,-0.07106957634627398,0.1407010483157793,-4.356805347447088,1.5270934489505083e-5,0.002484017776853153,0.7479968885099577,PRPH
cg05421487,-0.10285524364885024,0.5830518091482216,-4.356651424844755,1.528137497302655e-5,0.002484017776853153,0.7473440358404169,AKAP10
cg01259423,-0.06850363112203173,0.7708425703649157,-4.356423400267834,1.5296854289148093e-5,0.0024855588589949283,0.7463769245366656,ASAP2;ASAP2
cg08096381,0.0833246316107551,0.7501110299830047,4.356317068318437,1.5304077693132897e-5,0.0024855830054259075,0.7459259595430616,IQSEC1
cg13732201,-0.06196165112611296,0.16555587542232958,-4.355918560272214,1.533117838245892e-5,0.002486006496457499,0.744235937482042,CCK
cg06472065,-0.06556218484379014,0.1834217784672807,-4.3557817168553905,1.534049504270329e-5,0.002486006496457499,0.7436556356063218,SYNGAP1
cg23122901,0.060030876309263514,0.6180380762523748,4.355726175606863,1.5344277980443074e-5,0.002486006496457499,0.7434201108074969,TXNRD2
cg04177395,0.06544312642105221,0.557597267583491,4.355717465447595,1.5344871313894595e-5,0.002486006496457499,0.7433831752997584,ODZ4
cg19460095,-0.10278446617663806,0.518646408417878,-4.355677295615526,1.534760795457477e-5,0.002486006496457499,0.7432128356732601,EHF
cg16083429,0.08099640049948642,0.7032589323785466,4.35542115948115,1.536506865090358e-5,0.002487412647457912,0.7421267287837896,CCDC36;CCDC36
cg06178073,-0.12016687487840721,0.4379507359532522,-4.355373855084329,1.5368295448218888e-5,0.002487412647457912,0.7419261481804913,ZNF204P
cg00792185,-0.09608267904769413,0.4601043049583251,-4.354348982879304,1.5438364733686172e-5,0.0024949685053169573,0.7375809796065269,GRIN2A;GRIN2A
cg24928389,-0.08194286592942801,0.6252395455671871,-4.354290828075382,1.5442349846268663e-5,0.0024949685053169573,0.7373344486371014,SRCIN1
cg14398548,0.02949469114009995,0.8726579168821618,4.354250905624318,1.5445086138696004e-5,0.0024949685053169573,0.7371652104113959,VAV2;VAV2
cg17719473,-0.07811627387587095,0.6267116026408953,-4.354135947671407,1.5452967966694815e-5,0.0024951895256276183,0.7366778918090109,C1orf52;C1orf52
cg20053885,0.0927065997771464,0.609449411238605,4.354004670990134,1.5461973351068853e-5,0.0024951895256276183,0.7361214113038343,MYBPC1;MYBPC1;MYBPC1;MYBPC1
cg11309454,-0.08113499449361317,0.39801612677254483,-4.353967554559376,1.5464520391972207e-5,0.0024951895256276183,0.7359640780092445,CCBL2;CCBL2;RBMXL1;RBMXL1
cg10433918,-0.0808022760696816,0.5809550489013027,-4.353427659407199,1.5501614976265834e-5,0.0024986258245226715,0.7336756530971726,PUM1;PUM1
cg18664866,-0.08084159089575321,0.5292815151213341,-4.353394317763432,1.5503908566165364e-5,0.0024986258245226715,0.7335343384330173,RPS6KL1
cg26855231,0.046688334975800494,0.9184478633099795,4.353190690335868,1.5517923246990483e-5,0.0024999120947800436,0.7326713095511348,KIAA1267;KIAA1267
cg04733951,0.0495484216287182,0.8703982332031365,4.352517302336369,1.556435550512624e-5,0.0025054440100122505,0.7298175781731793,PRKCA
cg06646494,0.10392103595945257,0.6985142405102748,4.35229061618187,1.5580016084331e-5,0.00250565683087042,0.7288570053738521,KDM2B;KDM2B
cg09364590,0.0691343761970798,0.4821486514347948,4.3522335130164524,1.55839634213214e-5,0.00250565683087042,0.7286150406281244,TIAM2;TIAM2
cg03661409,-0.10106687852668744,0.44989220622461545,-4.352148140764662,1.55898666811086e-5,0.00250565683087042,0.7282532961333956,GLS
cg01749249,-0.08321386876305331,0.4249063748918339,-4.351466806415052,1.5637055731747714e-5,0.0025115609107469812,0.725366545095735,TTBK1
cg00948250,-0.06851952766447617,0.3480778801072785,-4.351442753384761,1.5638724130198775e-5,0.0025115609107469812,0.7252646424207541,KCNJ10
cg20479688,-0.0866457037769347,0.5658596029313209,-4.351249704887725,1.565212077998238e-5,0.002511920986103314,0.724446795592339,KRT2
cg14841929,0.0690960427462804,0.4410949000101839,4.351148426849688,1.565915337968326e-5,0.002511920986103314,0.7240177465374913,SIL1;SIL1
cg04154116,0.03552130622435001,0.866043196613486,4.350872357260234,1.567833858453884e-5,0.0025140252325118982,0.7228482674921821,PCCA;PCCA
cg12666221,-0.08989136204978898,0.5499773824799421,-4.350358128827218,1.5714134312322124e-5,0.002518343592524801,0.7206700928886232,SENP5
cg22216017,-0.04473965244812074,0.10971361315250881,-4.350310909811542,1.5717425165669034e-5,0.002518343592524801,0.7204700942439661,SGCE;SGCE;PEG10;SGCE;PEG10
cg20308663,0.11901379171111875,0.6799384396705512,4.349977685244134,1.5740667442072417e-5,0.0025210927140647452,0.7190587622357256,CLYBL
cg04366104,0.12320262234536242,0.35196108667450715,4.349540704541325,1.5771196436012264e-5,0.002525006332024537,0.7172081385963285,SERTAD2
cg15986164,0.09196751648645396,0.7399431536717699,4.349084765102838,1.5803110255078756e-5,0.0025283986709400616,0.7152774115434557,GAK
cg01156550,-0.09751554766967635,0.3698423609201074,-4.348471264884334,1.5846150035144753e-5,0.002532542697910221,0.712679777395639,ASCL2
cg06821120,0.06252395838275118,0.19912796149394202,4.348455463718533,1.584726003546129e-5,0.002532542697910221,0.7126128779224192,RASSF1;RASSF1;RASSF1;RASSF1
cg06881965,-0.10421751217241737,0.36153689052129356,-4.34838550642125,1.5852175288330173e-5,0.002532542697910221,0.7123166932747313,DCAF5
cg01043134,-0.03937061532015712,0.3351438137624742,-4.348346144110981,1.5854941554451272e-5,0.002532542697910221,0.7121500434188857,MSH5;MSH5;MSH5;MSH5
cg20919942,0.10685430880607147,0.2762163136002327,4.348139910939289,1.5869442548324477e-5,0.0025329060757648325,0.7112769287330991,SSH2
cg17718182,-0.08384414391875711,0.5277889259276137,-4.34768168476355,1.5901707440867086e-5,0.002536258132872688,0.7093371092908693,FAM36A
