chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr13	24797637	24798195	-0.0563476431634716	0.169042929490415	46898	286064	286066	3	6	0.0702720945904571	1	0.0949765190889347	1
chr6	169018751	169018798	-0.0844925366115379	0.168985073223076	151640	163758	163759	2	5	0.0483198472690031	1	0.0950294894678673	1
chr12	132939776	132939811	-0.0844891368856677	0.168978273771335	46259	284383	284384	2	6	0.0483297644573322	1	0.0950368092973483	1
chr6	33240864	33241026	-0.084406791162848	0.168813582325696	144641	147769	147770	2	57	0.0485469981064467	1	0.0951946185243318	1
chr5	133510077	133510110	-0.0843951483653808	0.168790296730762	137457	124754	124755	2	2	0.0485745458518054	1	0.095213823238239	1
chr17	47287410	47287492	-0.0562284064628877	0.168685219388663	76124	355300	355302	3	7	0.0703630021501409	1	0.095310633886214	1
chr11	16625664	16625751	0.0843347936244885	0.168669587248977	29018	243584	243585	2	27	0.0487290493493459	1	0.0953256670843954	1
chr22	25617229	25617422	-0.0843345633643849	0.16866912672877	110842	408727	408728	2	2	0.0487295215964092	1	0.0953262180393026	1
chr20	62673890	62674028	-0.0842773078378172	0.168554615675634	108443	403062	403063	2	2	0.0488780432978146	1	0.0954331819991383	1
chr15	100878704	100879199	-0.0841656754840077	0.168331350968015	62829	321917	321918	2	5	0.0491697345672414	1	0.095642938403084	1
chr13	112517491	112517628	-0.0841456435569464	0.168291287113893	50520	293698	293699	2	3	0.0492241216873639	1	0.0956818987858056	1
chr17	43392165	43392332	-0.084136744584147	0.168273489168294	75649	353970	353971	2	2	0.0492462385914948	1	0.095697640354582	1
chr17	43449055	43449285	-0.0560529004747827	0.168158701424348	75655	353987	353989	3	3	0.0704980648102425	1	0.0958101138634894	1
chr17	41479473	41479663	0.08405552070718	0.16811104141436	75286	352965	352966	2	2	0.0494668566778962	1	0.0958567876149115	1
chr18	32398246	32398287	0.0839471040032117	0.167894208006423	80969	368104	368105	2	4	0.0497572099139771	1	0.0960675672208276	1
chr4	41753032	41753227	-0.0839214434371523	0.167842886874305	126459	101155	101156	2	9	0.0498222225930236	1	0.0961150280506885	1
chr17	709765	710026	-0.0838655063275862	0.167731012655172	70966	341698	341699	2	5	0.0499686191826442	1	0.0962210475163976	1
chr5	169780299	169780320	-0.08385021545413	0.16770043090826	139940	130294	130295	2	6	0.0500091537222435	1	0.0962496971715707	1
chr2	47748839	47749060	-0.0838247891202352	0.16764957824047	94155	48950	48951	2	4	0.0500742451091339	1	0.096296843170056	1
chr16	87738623	87738833	0.0558715983374418	0.167614795012325	69948	339083	339085	3	3	0.0706317894369981	1	0.0963304514193936	1
chr1	43472972	43473097	-0.0558635176417441	0.167590552925232	6448	15572	15574	3	5	0.0706380073566648	1	0.0963530405705878	1
chr2	60154029	60154033	-0.0837326542670157	0.167465308534031	94598	49796	49797	2	2	0.0503211516153919	1	0.0964694494716893	1
chr12	6929591	6930084	0.0558151478116255	0.167445443434877	38179	265331	265333	3	3	0.0706717730216902	1	0.0964886541855966	1
chr18	13871104	13871595	-0.0837119529007755	0.167423905801551	80670	367264	367265	2	2	0.0503772703080798	1	0.0965074653602844	1
chr15	92459554	92459857	-0.0836787152815413	0.167357430563083	62296	320785	320786	2	6	0.0504661314638227	1	0.0965675194451664	1
chr1	41962067	41962232	-0.0557620122121669	0.167286036636501	6277	15182	15184	3	3	0.0707070341357493	1	0.0966328469555885	1
chr4	77226974	77227123	-0.0835884655634834	0.167176931126967	127503	103407	103408	2	12	0.0507112276896713	1	0.0967350097369474	1
chr5	50262177	50262673	-0.0835298388292812	0.167059677658562	134046	117728	117729	2	3	0.0508670692205578	1	0.0968435478536607	1
chr2	102867685	102867826	-0.0835024362848114	0.167004872569623	97018	55254	55255	2	7	0.0509419990879335	1	0.0968962821090617	1
chr11	69286145	69286231	-0.0834753120959979	0.166950624191996	32886	253625	253626	2	8	0.0510175586180603	1	0.0969494099036821	1
chr5	179221059	179221090	0.0834690504048617	0.166938100809723	141054	132894	132895	2	6	0.0510346382201827	1	0.0969612947881082	1
chr11	58731357	58731505	-0.0556444026825982	0.166933208047795	31051	248225	248227	3	4	0.0707855845639436	1	0.0969649940567707	1
chr19	52104632	52104997	-0.0834662531781088	0.166932506356218	89524	390854	390855	2	2	0.051041092263381	1	0.0969658598430534	1
chr13	112236782	112236854	-0.0833983426850117	0.166796685370023	50490	293614	293615	2	3	0.0512288104710397	1	0.0971028901992521	1
chr1	109203672	109204207	-0.0555800166821516	0.166740050046455	9658	22841	22843	3	8	0.0708304480349564	1	0.0971583792291889	1
chr5	42924367	42924552	-0.0833545283247048	0.16670905664941	133921	117376	117377	2	3	0.0513518308310273	1	0.0971867140529864	1
chr19	54666215	54666376	-0.0833303182295445	0.166660636459089	89860	391757	391758	2	3	0.0514205427787364	1	0.0972336239279401	1
chr3	51429919	51430288	-0.0832856944622879	0.166571388924576	116392	79496	79497	2	5	0.0515442715093189	1	0.0973172903659868	1
chr17	21300780	21300791	-0.0832482210565275	0.166496442113055	73344	347961	347962	2	3	0.0516491103573698	1	0.0973930860196452	1
chr15	57026056	57026064	-0.0832472419356784	0.166494483871357	59159	314129	314130	2	8	0.0516513928848424	1	0.0973950537157422	1
chr4	187621972	187622164	0.0831673123445726	0.166334624689145	131499	111901	111902	2	8	0.0518747657457796	1	0.0975501868760337	1
chr7	1216898	1216933	-0.0831590957797387	0.166318191559477	152405	165978	165979	2	4	0.0518986142224759	1	0.0975676600173755	1
chr10	119295875	119296297	0.0554125394792269	0.166237618437681	25078	232712	232714	3	35	0.0709422918811127	1	0.0976490439279496	1
chr16	605144	605347	0.0553932710135658	0.166179813040697	63205	322828	322830	3	7	0.070953468394944	1	0.0977046116657303	1
chr10	12085598	12085641	-0.0830437861248997	0.166087572249799	19009	219349	219350	2	18	0.052223520202021	1	0.0977950469783508	1
chr13	43149234	43149281	-0.0830422580972287	0.166084516194457	47984	288439	288440	2	14	0.0522272981785273	1	0.0977980378764183	1
chr5	3324867	3325319	-0.0553220969017217	0.165966290705165	132479	114568	114570	3	7	0.0709958919227964	1	0.0979135022833933	1
chr7	130131136	130131146	-0.0553015076940745	0.165904523082224	160151	184029	184031	3	59	0.0710093509641003	1	0.0979736350761191	1
chr13	28553792	28553805	-0.0829245816078099	0.16584916321562	47184	286791	286792	2	5	0.0525562969659543	1	0.0980286518589927	1
chr16	30904265	30904573	-0.0828807336622917	0.165761467324583	66401	330876	330877	2	13	0.0526757754729672	1	0.0981148369480435	1
chr3	195934350	195934355	-0.0828489692547228	0.165697938509446	123451	93887	93888	2	6	0.0527655811228367	1	0.0981811876604361	1
chr5	22213259	22213263	-0.0828208327377372	0.165641665475474	133296	116101	116102	2	2	0.0528502707628537	1	0.0982380934315628	1
chr12	114837572	114837666	-0.0828080812710871	0.165616162542174	44287	279329	279330	2	15	0.0528879718200732	1	0.0982640670200439	1
chr2	223161894	223162049	-0.0828005214959586	0.165601042991917	102911	67304	67305	2	4	0.0529097738928286	1	0.0982789428025376	1
chr2	468179	468413	-0.0551947703159824	0.165584310947947	90676	41627	41629	3	10	0.0710757803843367	1	0.0982944482477824	1
chr16	29703459	29703480	-0.0827658440434559	0.165531688086912	66157	330103	330104	2	3	0.053006899372179	1	0.0983458444698373	1
chr12	124788814	124789096	0.0551741513174423	0.165522453952327	45277	281937	281939	3	6	0.0710885310550456	1	0.0983545810405082	1
chr12	96252066	96252105	-0.0827602147495305	0.165520429499061	42956	276274	276275	2	18	0.0530239002664575	1	0.098357414522888	1
chr3	127633887	127634271	-0.0551498694363957	0.165449608309187	119797	86012	86014	3	7	0.0711036429610709	1	0.0984279367510063	1
chr4	13548243	13548336	-0.0827007998015718	0.165401599603144	125482	99266	99267	2	12	0.0531927285915845	1	0.0984736660083018	1
chr3	15839498	15839627	-0.0826712798498486	0.165342559699697	114199	74339	74340	2	2	0.0532799368826058	1	0.0985326181833694	1
chr6	10391237	10391412	-0.0826682228784598	0.16533644575692	142187	135510	135511	2	8	0.0532866270493358	1	0.0985380490245973	1
chr16	50982437	50982479	-0.0826638307088583	0.165327661417717	67004	332244	332245	2	2	0.0532972526082599	1	0.0985463920560488	1
chr10	43354902	43354963	-0.0826522329506993	0.165304465901399	20465	222363	222364	2	2	0.0533300737791587	1	0.0985684302523358	1
chr4	186048714	186048907	-0.0826248226471196	0.165249645294239	131316	111480	111481	2	3	0.0534087816230407	1	0.0986232896195216	1
chr12	105478582	105478590	0.0825987160397414	0.165197432079483	43414	277283	277284	2	13	0.0534809567158806	1	0.0986742923023571	1
chr5	28404717	28405098	0.0825921959169219	0.165184391833844	133340	116181	116182	2	2	0.0534987446885979	1	0.0986866494338466	1
chr21	40757691	40757899	-0.0550469221000194	0.165140766300058	109159	404858	404860	3	9	0.0711617293498559	1	0.0987275775126653	1
chr10	75407823	75407991	-0.0825687179403538	0.165137435880708	22096	225867	225868	2	6	0.0535653315245221	1	0.0987308045342644	1
chr8	140847610	140847721	0.0825462893333746	0.165092578666749	169678	204720	204721	2	2	0.0536282190917839	1	0.098774487387619	1
chr2	1500117	1500368	-0.0550125303901412	0.165037591170424	90841	42022	42024	3	3	0.0711829017598602	1	0.0988325737764039	1
chr17	46507763	46507777	-0.0824670524765742	0.164934104953148	75966	354686	354687	2	9	0.0538571015017929	1	0.0989348152656067	1
chr15	96902639	96902800	0.0824163438200482	0.164832687640096	62570	321356	321357	2	2	0.0540041277541645	1	0.0990386309116871	1
chr5	3104873	3105012	-0.0824088713381327	0.164817742676265	132448	114500	114501	2	2	0.0540267956132026	1	0.0990533492784931	1
chr12	132848554	132848789	-0.0822811319353624	0.164562263870725	46212	284193	284194	2	7	0.0543942825362879	1	0.0993101729730802	1
chr5	10307544	10307744	-0.0548402501088054	0.164520750326416	132824	115302	115304	3	6	0.0712785317901768	1	0.099351022344055	1
chr9	136501420	136501784	0.0548375754489043	0.164512726346713	174960	214752	214754	3	3	0.0712796336999912	1	0.0993581847578482	1
chr17	702829	702878	0.0822284729999923	0.164456945999985	70961	341681	341682	2	3	0.054545008057322	1	0.0994111551367809	1
chr12	54441458	54441509	0.0821516952817477	0.164303390563495	40960	271857	271858	2	6	0.0547601953024955	1	0.0995585749283719	1
chr7	96622608	96622709	0.0821461315107889	0.164292263021578	158000	179051	179052	2	5	0.0547756220398964	1	0.0995684921167011	1
chr12	53298888	53298911	-0.0821460579234973	0.164292115846995	40750	271099	271100	2	14	0.0547757794555841	1	0.0995684921167011	1
chr10	129796199	129796229	-0.0821394172249505	0.164278834449901	25915	234530	234531	2	2	0.0547950628773352	1	0.0995807705403467	1
chr12	103941223	103941424	-0.0820924932120786	0.164184986424157	43295	277028	277029	2	2	0.0549295745825297	1	0.0996732522569081	1
chr11	57364890	57365018	-0.0547161426244652	0.164148427873396	30945	247971	247973	3	6	0.0713460631202276	1	0.0997124487631613	1
chr4	4860157	4860190	-0.0820382762397958	0.164076552479592	124723	97479	97480	2	32	0.0550886431350153	1	0.0997822626206847	1
chr6	30071226	30071232	-0.0820069740561313	0.164013948112263	143891	140599	140600	2	60	0.0551773468750703	1	0.0998437334467566	1
chr16	54611564	54611636	0.0819590898840145	0.163918179768029	67180	332623	332624	2	2	0.0553162662195222	1	0.0999410163417948	1
chr8	11537909	11538245	-0.0819303258841627	0.163860651768325	163826	192716	192717	2	4	0.0554035532183874	1	0.100002251044335	1
chr7	77045751	77045887	-0.0819297856597015	0.163859571319403	157288	177404	177405	2	7	0.0554048125438895	1	0.100003038122774	1
chr19	55591175	55591437	-0.0819296921792305	0.163859384358461	89970	392040	392041	2	4	0.0554049699595772	1	0.100003352954149	1
chr17	46704640	46705018	-0.0818887112828945	0.163777422565789	76035	355005	355006	2	11	0.0555253142528729	1	0.100085602651006	1
chr17	77901224	77901317	-0.0818700378573683	0.163740075714737	79079	362462	362463	2	4	0.0555788355867127	1	0.100121808259192	1
chr14	93698053	93698416	-0.0818675220840492	0.163735044168098	55194	304815	304816	2	7	0.0555870999103203	1	0.100126373314137	1
chr9	126779285	126779370	0.0818587514131164	0.163717502826233	173812	212879	212880	2	2	0.0556137031615524	1	0.100145656735888	1
chr7	55073248	55073432	0.0818527252768868	0.163705450553774	156237	175305	175306	2	8	0.0556321995048647	1	0.100157935159534	1
chr3	46759096	46759335	0.0817933225228221	0.163586645045644	115790	77677	77678	2	10	0.055804176143747	1	0.100275996925357	1
chr17	1472819	1472984	-0.0817713897102954	0.163542779420591	71165	342226	342227	2	2	0.0558720223051733	1	0.100321411351277	1
chr11	1847307	1847357	-0.0817470519663168	0.163494103932634	27535	239673	239674	2	4	0.0559415213313211	1	0.100368636057606	1
chr22	50177941	50178099	-0.081717891805054	0.163435783610108	112876	413638	413639	2	4	0.0560273128811526	1	0.100427037277766	1
chr12	2800909	2800919	-0.0817042094624703	0.163408418924941	37694	264113	264114	2	14	0.0560679261285957	1	0.100453640528999	1
chr11	85645743	85646010	-0.081684432003044	0.163368864006088	34150	256541	256542	2	5	0.0561265634722878	1	0.100493624113691	1
chr6	74104594	74104600	-0.0815984357407341	0.163196871481468	146998	153621	153622	2	10	0.0563817343021534	1	0.100668119403577	1
chr6	5996657	5997028	-0.0543509251471105	0.163052775441332	141933	134982	134984	3	24	0.0715252021729032	1	0.100813492791227	1
chr11	1104473	1104527	-0.0543407168051325	0.163022150415398	27316	239023	239025	3	4	0.0715301607670678	1	0.10084395272681	1
chr1	151734964	151735194	-0.0815051139550245	0.163010227910049	11066	26422	26423	2	13	0.0566598878224326	1	0.100857254352426	1
chr10	16680712	16680750	-0.0815007787133239	0.163001557426648	19329	220031	220032	2	2	0.0566727959088292	1	0.100865203844658	1
chr13	40762150	40762188	-0.0814763882364715	0.162952776472943	47854	288147	288148	2	6	0.0567448135859813	1	0.100913530460801	1
chr11	61310195	61310204	-0.0814530285116832	0.162906057023366	31305	248867	248868	2	4	0.0568162016003823	1	0.100963273818135	1
chr6	156919703	156919811	-0.081452885315354	0.162905770630708	150449	161081	161082	2	2	0.0568169099709773	1	0.100963667357354	1
chr13	110396942	110397189	-0.08144679819863	0.16289359639726	50180	292893	292894	2	6	0.0568348553593824	1	0.100974214208434	1
chr5	171317	171408	-0.0813967250383685	0.162793450076737	131737	112339	112340	2	2	0.0569810158254713	1	0.101072992552506	1
chr3	15540471	15540542	-0.0813789080772968	0.162757816154594	114178	74298	74299	2	6	0.0570325694632141	1	0.101110929733258	1
chr5	3320943	3320980	-0.0813647666732419	0.162729533346484	132477	114563	114564	2	2	0.0570748355753787	1	0.101142570286498	1
chr8	145955983	145955988	-0.0813346388135192	0.162669277627038	170833	207938	207939	2	6	0.0571626735291511	1	0.101203254034131	1
chr4	104640489	104640662	-0.0542199469319779	0.162659840795934	128530	105601	105603	3	13	0.0715859646283801	1	0.101212226728334	1
chr5	50673227	50673245	-0.0813141056141911	0.162628211228382	134053	117751	117752	2	15	0.0572257185121006	1	0.101243631158043	1
chr7	141946928	141947168	-0.0812900342405422	0.162580068481084	160977	185656	185657	2	3	0.0572964768637506	1	0.101290698448684	1
chr19	46582065	46582429	-0.0812625057681577	0.162525011536315	88462	388095	388096	2	2	0.0573769949880419	1	0.101345006860963	1
chr1	156646065	156646293	-0.0812402023818443	0.162480404763689	11810	28512	28513	2	9	0.057442322498464	1	0.101389712916288	1
chr19	2252282	2252432	0.0812159182808768	0.162431836561754	83145	373450	373451	2	13	0.0575180394442785	1	0.101442762003064	1
chr10	99080932	99081016	-0.0811848731652532	0.162369746330506	23631	228978	228979	2	4	0.0576055625666754	1	0.101503603166385	1
chr2	112898400	112898493	0.0811845270349636	0.162369054069927	97524	56280	56281	2	2	0.0576063496451142	1	0.101504390244824	1
chr2	29033780	29033897	-0.0811629556343546	0.162325911268709	92934	46614	46615	2	6	0.0576746680536038	1	0.101548545345242	1
chr7	5534951	5535006	0.0541020969156235	0.162306290746871	153397	169042	169044	3	15	0.0716362589406208	1	0.101568301014056	1
chr17	47092072	47092156	-0.081106321482985	0.16221264296597	76102	355246	355247	2	9	0.0578442047493258	1	0.101662356887495	1
chr7	142012611	142012988	-0.0810797109115119	0.162159421823024	160986	185670	185671	2	2	0.0579265331540264	1	0.101719577489997	1
chr7	127344968	127344973	-0.0810755230856343	0.162151046171269	159772	183187	183188	2	2	0.0579395199482669	1	0.101728943723419	1
chr3	10670704	10670923	-0.0810619597831064	0.162123919566213	113646	73180	73181	2	2	0.0579817860604316	1	0.10175775079428	1
chr8	1359688	1359730	0.0810057566380469	0.162011513276094	163097	191080	191081	2	2	0.0581497485992759	1	0.10187392357185	1
chr2	30334305	30334318	-0.080965681937566	0.161931363875132	93008	46751	46752	2	2	0.0582706438474787	1	0.101955464898112	1
chr12	132827318	132827425	-0.0809624246537871	0.161924849307574	46202	284152	284153	2	5	0.058281111990715	1	0.101963020851125	1
chr16	1095865	1096348	-0.0809520134341988	0.161904026868398	63457	323702	323703	2	5	0.0583140118694577	1	0.101985610002319	1
chr16	28986829	28987205	-0.0809468838788289	0.161893767757658	66103	330012	330013	2	10	0.0583295960225463	1	0.101995684606336	1
chr17	6348091	6348110	-0.0809239322573471	0.161847864514694	71842	344088	344089	2	13	0.0583973634761288	1	0.102042043526382	1
chr19	39440462	39440734	-0.0809103238478565	0.161820647695713	87383	385092	385093	2	5	0.058437268352977	1	0.102070220934492	1
chr6	169568946	169569064	-0.0808826098757786	0.161765219751557	151728	163968	163969	2	6	0.0585177864772683	1	0.102125473840897	1
chr19	18359560	18359562	-0.080836849742267	0.161673699484534	86056	381408	381409	2	3	0.0586616644158847	1	0.10222385864575	1
chr19	53540902	53541186	-0.080788080542309	0.161576161084618	89668	391263	391264	2	4	0.058806250725096	1	0.102317914519189	1
chr6	170396910	170397195	-0.0538435561791277	0.161530668537383	151865	164313	164315	3	3	0.071742199698486	1	0.102364116023548	1
chr16	410721	410931	0.0807446788031308	0.161489357606262	63132	322628	322629	2	6	0.0589354890047503	1	0.102405673765117	1
chr10	2951257	2951326	-0.0807398965192355	0.161479793038471	18341	217828	217829	2	3	0.0589500499558685	1	0.102416299324041	1
chr3	121795768	121795811	-0.0807225866128212	0.161445173225642	119228	84845	84846	2	3	0.0590046731995227	1	0.102453606842041	1
chr2	241564827	241564943	-0.0806770773897667	0.161354154779533	104696	71196	71197	2	2	0.0591450092851643	1	0.102545537603696	1
chr1	245534889	245534931	0.0806652953445079	0.161330590689016	17579	40796	40797	2	3	0.0591842057914176	1	0.102571747315708	1
chr20	21497842	21498100	-0.0806299303306573	0.161259860661315	105868	396157	396158	2	8	0.0592936096944136	1	0.102646047520333	1
chr14	52534596	52535028	-0.0806095791770837	0.161219158354167	52581	299290	299291	2	17	0.0593570482165826	1	0.102691461946253	1
chr17	686357	686545	-0.0806075545185779	0.161215109037156	70955	341665	341666	2	16	0.059363423551937	1	0.102695082507072	1
chr17	14198368	14198392	-0.0805921646200174	0.161184329240035	72652	346404	346405	2	2	0.0594129307857388	1	0.102728612048565	1
chr19	4328759	4328818	0.0805726069786269	0.161145213957254	83757	374966	374967	2	3	0.0594737719490597	1	0.102769697543072	1
chr1	74663583	74663636	-0.0805279847663548	0.16105596953271	8436	20064	20065	2	12	0.0596169415170811	1	0.102866744314578	1
chr1	1567131	1567257	0.0805120383219215	0.161024076643843	379	1199	1200	2	10	0.0596692822332627	1	0.102901218350199	1
chr1	22182100	22182160	-0.0536737802627411	0.161021340788223	3973	9467	9469	3	3	0.0718036705245579	1	0.102904130540422	1
chr8	47160830	47160997	-0.0804948956635172	0.160989791327034	165855	197072	197073	2	2	0.0597218590729759	1	0.102935613677975	1
chr12	52638005	52638294	-0.0804682513444611	0.160936502688922	40632	270840	270841	2	3	0.0598041087698326	1	0.102990394337317	1
chr10	128830453	128830490	-0.0804597144862109	0.160919428972422	25841	234389	234390	2	3	0.0598313416838158	1	0.103008890680629	1
chr16	48277559	48277879	-0.080458755184264	0.160917510368528	66767	331777	331778	2	13	0.0598343325818833	1	0.10301133062379	1
chr1	22677913	22678029	0.0804284919615376	0.160856983923075	4043	9598	9599	2	3	0.0599296477808245	1	0.103072093079267	1
chr5	157098553	157098619	-0.0536101349989777	0.160830404996933	139434	129330	129332	3	11	0.0718244493953427	1	0.103099640824625	1
chr4	89619051	89619053	-0.0803918472483317	0.160783694496663	128125	104764	104765	2	21	0.0600466076368332	1	0.103150800923149	1
chr2	174877447	174877566	-0.0803308799972972	0.160661759994594	100430	61860	61861	2	3	0.0602356638778379	1	0.103281141112617	1
chr13	92003278	92003418	-0.0802811930231463	0.160562386046293	49386	291230	291231	2	2	0.0603932369812897	1	0.103385192882229	1
chr4	54424764	54424787	0.0802778557721511	0.160555711544302	126775	101929	101930	2	7	0.0604048070343404	1	0.10339290625093	1
chr2	119913996	119914337	0.0534588031107612	0.160376409332284	97847	56982	56984	3	16	0.0718764752801488	1	0.103573855584015	1
chr20	60879386	60879613	-0.0801489205548394	0.160297841109679	107910	401776	401777	2	11	0.0608053512518561	1	0.103656183988715	1
chr8	1381012	1381090	0.0801123382006834	0.160224676401367	163105	191102	191103	2	2	0.06092018599608	1	0.103732766720812	1
chr22	49814324	49814760	-0.0801101093592344	0.160220218718469	112820	413533	413534	2	2	0.0609270335784978	1	0.103737095652226	1
chr1	14220122	14220177	-0.0800677595388813	0.160135519077763	2874	7187	7188	2	8	0.0610601285425023	1	0.103827294841315	1
chr11	2423231	2423244	-0.0800544137142528	0.160108827428506	27716	240474	240475	2	41	0.0611017649919159	1	0.103856023204332	1
chr18	11148510	11148682	-0.0800500914390124	0.160100182878025	80504	366841	366842	2	14	0.0611142008312493	1	0.103865074606378	1
chr15	75470927	75471034	-0.080028196475691	0.160056392951382	60934	317781	317782	2	6	0.0611813386220807	1	0.103911118695049	1
chr2	102867275	102867420	-0.0800244144997738	0.160048828999548	97018	55251	55252	2	7	0.0611933809221946	1	0.103918359816686	1
chr2	233877932	233878004	-0.0799957039709535	0.159991407941907	103573	68736	68737	2	5	0.0612813762916547	1	0.103979830642758	1
chr1	147737016	147737024	-0.0799807192149181	0.159961438429836	10785	25583	25584	2	4	0.0613297029077983	1	0.104010920241092	1
chr13	114908876	114908901	-0.0799528520277944	0.159905704055589	51180	295808	295809	2	2	0.0614203743439504	1	0.10407050207891	1
chr14	90091931	90092049	-0.0799473036682257	0.159894607336451	54855	304090	304091	2	2	0.0614380836088239	1	0.104081757300585	1
chr10	115804095	115804578	-0.0799395835772701	0.15987916715454	24855	232126	232127	2	8	0.0614650803992754	1	0.10410009622821	1
chr16	55361547	55361816	0.0798961970798035	0.159792394159607	67216	332729	332730	2	2	0.061605495192761	1	0.104195962382058	1
chr21	34774164	34774627	0.0798647711939997	0.159729542387999	108849	404058	404059	2	8	0.0617031716270186	1	0.104261368600324	1
chr14	24642219	24642317	-0.0798463790187815	0.159692758037563	51748	297224	297225	2	14	0.0617640914981833	1	0.104303083757582	1
chr5	92914036	92914202	0.0532043257486234	0.15961297724587	135866	121529	121531	3	5	0.0719523496416511	1	0.104388954015257	1
chr16	82044788	82044957	-0.0797465911457143	0.159493182291429	69016	336916	336917	2	9	0.0620888400620407	1	0.104516224598814	1
chr11	44324759	44324833	-0.0797240969046423	0.159448193809285	30195	246327	246328	2	5	0.0621594409980029	1	0.104562426103173	1
chr8	52812092	52812185	-0.0531464674324799	0.15943940229744	166112	197561	197563	3	7	0.0719678550868958	1	0.104571556213063	1
chr2	29343915	29344035	-0.0796859074387198	0.15937181487744	92968	46694	46695	2	2	0.0622795491677669	1	0.104642235856869	1
chr16	4730465	4730657	0.0796575002535595	0.159315000507119	64580	326948	326949	2	5	0.062371558637265	1	0.104701817694688	1
chr2	97166341	97166422	-0.0796308303534062	0.159261660706812	96490	54150	54151	2	3	0.062456326985126	1	0.104757149308937	1
chr6	30135113	30135162	0.079621187226951	0.159242374453902	143918	140829	140830	2	9	0.0624855275952062	1	0.104777770764034	1
chr6	7051303	7051754	-0.053079008778374	0.159237026335122	141993	135130	135132	3	4	0.0719876107557102	1	0.104782729358199	1
chr1	40105667	40105687	-0.079616190697247	0.159232381394494	6066	14629	14630	2	7	0.0625022923659531	1	0.104787924075895	1
chr5	4223068	4223202	0.0796094651077225	0.159218930215445	132545	114743	114744	2	2	0.0625225202818308	1	0.104800359915228	1
chr1	157670710	157670869	-0.079597313148423	0.159194626296846	11926	28800	28801	2	4	0.0625667540900925	1	0.104829954064528	1
chr6	33969752	33969828	-0.0795860908768971	0.159172181753794	144786	148931	148932	2	5	0.0626006771708056	1	0.104852621923566	1
chr20	22559802	22559867	-0.079561080227254	0.159122160454508	105896	396238	396239	2	8	0.0626811165872531	1	0.104906851628001	1
chr19	57149436	57149499	-0.0794862344567499	0.1589724689135	90279	392866	392867	2	5	0.0629263702287895	1	0.105071193606027	1
chr12	54321346	54321502	-0.0794387981198808	0.158877596239762	40912	271546	271547	2	10	0.0630842581636169	1	0.105175796330546	1
chr8	76316876	76317040	0.0794161719325402	0.15883234386508	167078	199738	199739	2	2	0.0631572990427395	1	0.105221919127061	1
chr5	2338565	2338616	-0.0794123179984086	0.158824635996817	132376	114299	114300	2	5	0.0631691052193218	1	0.105229947327137	1
chr17	3289798	3290071	-0.0793450737407772	0.158690147481554	71444	342998	342999	2	6	0.0633942883606683	1	0.105373825265753	1
chr6	29454873	29454888	-0.0793341870141825	0.158668374028365	143737	139639	139640	2	14	0.0634266372845038	1	0.10539586346204	1
chr2	23679420	23679465	-0.0793337471495159	0.158667494299032	92338	45126	45127	2	2	0.0634279753178498	1	0.105396650540479	1
chr16	84075870	84076320	-0.0792623106222277	0.158524621244455	69121	337117	337118	2	8	0.0636586680082681	1	0.105549422465454	1
chr1	229568252	229568360	-0.0791562504859638	0.158312500971928	16566	38738	38739	2	2	0.0640086030821677	1	0.105777360381336	1
chr5	149980671	149980682	-0.052761759585618	0.158285278756854	139013	128444	128446	3	4	0.0720655315211534	1	0.105807820316919	1
chr14	101500080	101500125	-0.0791368462867096	0.158273692573419	55979	306568	306569	2	7	0.0640733009298387	1	0.105819705201345	1
chr3	39188656	39188743	-0.0791345693901807	0.158269138780361	115159	76257	76258	2	2	0.0640803846357881	1	0.105824978626885	1
chr10	122709814	122709940	-0.0791180074800042	0.158236014960008	25304	233207	233208	2	2	0.0641371329912271	1	0.105862837099792	1
chr10	16561605	16562102	0.0790742204525512	0.158148440905102	19325	220017	220018	2	8	0.0642860482318519	1	0.105961458028176	1
chr7	1569228	1569242	-0.0790629068802896	0.158125813760579	152549	166458	166459	2	2	0.0643231983341642	1	0.105984047179371	1
chr17	36734911	36734942	-0.0790544266448224	0.158108853289645	74423	350585	350586	2	7	0.0643514544501179	1	0.10600309447759	1
chr17	7792061	7792063	-0.0790389992814594	0.158077998562919	72149	345204	345205	2	9	0.0644052906153332	1	0.10603796205243	1
chr7	128550623	128550812	-0.0790387132266887	0.158077426453377	159965	183573	183574	2	11	0.0644058415702404	1	0.106038434299493	1
chr18	11147385	11147785	-0.0790144569477109	0.158028913895422	80503	366839	366840	2	3	0.0644906099181013	1	0.106094710407869	1
chr8	61086216	61086268	-0.0789940486403726	0.157988097280745	166464	198348	198349	2	4	0.0645611321462197	1	0.106140203541633	1
chr22	42095368	42095430	-0.0789590368988026	0.157918073797605	112094	411878	411879	2	9	0.0646774623394773	1	0.106218439138451	1
chr2	233896119	233896318	-0.0789373879045582	0.157874775809116	103575	68743	68744	2	2	0.064751762544102	1	0.106266608338907	1
chr1	196866322	196866512	0.0789077175030572	0.157815435006114	13945	33047	33048	2	2	0.0648508557195495	1	0.106331857141485	1
chr13	111301379	111301487	0.078829623237392	0.157659246474784	50333	293250	293251	2	6	0.0651068923356978	1	0.106499977096017	1
chr16	88703611	88703634	-0.0788030197751654	0.157606039550331	70240	339736	339737	2	2	0.0651939432110313	1	0.106555230002423	1
